year,period,industry_text,value_earnings,value_jo,value_hi,value_ts,value_qu,value_dl,turnover,growth
2007,9,Professional and business services,18022,845,1041,1025,500,458,high_turnover,high_growth
2007,9,Retail trade,15523.3,462,822,822,489,285,high_turnover,high_growth
2007,9,Total private,115816,4230,4954,4862,2537,2077,high_turnover,high_growth
2007,9,"Trade, transportation, and utilities",26587,804,1129,1107,642,398,high_turnover,high_growth
2007,10,Construction,7565,161,406,412,167,235,medium_turnover,medium_growth
2007,10,Education and health services,18849,749,557,509,295,168,medium_turnover,high_growth
2007,10,Financial activities,8308,269,249,264,149,99,low_turnover,low_growth
2007,10,Government,22297,425,330,316,159,106,low_turnover,medium_growth
2007,10,Information,3028,111,68,72,41,21,low_turnover,low_growth
2007,10,Leisure and hospitality,13499,608,935,914,622,267,high_turnover,medium_growth
2007,10,Manufacturing,13764,291,388,407,201,183,medium_turnover,low_growth
2007,10,Mining and logging,727,13,23,24,13,9,low_turnover,low_growth
2007,10,Other services,5494,220,197,186,122,51,low_turnover,low_growth
2007,10,Professional and business services,18058,1049,1102,1037,505,461,high_turnover,high_growth
2007,10,Retail trade,15518.4,442,804,801,506,257,high_turnover,high_growth
2007,10,Total private,115877,4251,5068,4956,2774,1900,high_turnover,high_growth
2007,10,"Trade, transportation, and utilities",26585,778,1143,1131,659,405,high_turnover,high_growth
2007,11,Construction,7523,107,375,421,160,238,medium_turnover,low_growth
2007,11,Education and health services,18875,765,557,529,315,177,high_turnover,high_growth
2007,11,Financial activities,8293,226,233,219,120,76,low_turnover,low_growth
2007,11,Government,22334,438,337,307,157,94,low_turnover,medium_growth
2007,11,Information,3025,119,62,69,44,19,low_turnover,low_growth
2007,11,Leisure and hospitality,13535,635,901,862,594,244,high_turnover,medium_growth
2007,11,Manufacturing,13757,279,384,406,192,183,medium_turnover,low_growth
2007,11,Mining and logging,735,13,32,26,14,10,low_turnover,low_growth
2007,11,Other services,5505,183,188,190,97,83,low_turnover,low_growth
2007,11,Professional and business services,18059,995,975,989,498,428,high_turnover,high_growth
2007,11,Retail trade,15578.9,485,828,777,444,274,high_turnover,high_growth
2007,11,Total private,115950,4099,4839,4786,2616,1873,high_turnover,high_growth
2007,11,"Trade, transportation, and utilities",26643,777,1131,1075,583,416,high_turnover,high_growth
2007,12,Construction,7490,106,381,419,142,258,medium_turnover,low_growth
2007,12,Education and health services,18924,779,508,462,293,126,medium_turnover,high_growth
2007,12,Financial activities,8282,250,237,224,105,99,low_turnover,low_growth
2007,12,Government,22376,426,348,309,148,106,low_turnover,medium_growth
2007,12,Information,3024,98,68,70,44,22,low_turnover,low_growth
2007,12,Leisure and hospitality,13550,582,890,893,590,281,high_turnover,medium_growth
2007,12,Manufacturing,13746,272,356,379,202,154,medium_turnover,low_growth
2007,12,Mining and logging,740,18,30,27,14,8,low_turnover,low_growth
2007,12,Other services,5516,139,227,201,126,69,low_turnover,low_growth
2007,12,Professional and business services,18104,1036,991,923,427,426,high_turnover,high_growth
2007,12,Retail trade,15577.4,417,814,832,520,255,high_turnover,high_growth
2007,12,Total private,116016,3974,4771,4732,2616,1816,high_turnover,high_growth
2007,12,"Trade, transportation, and utilities",26640,694,1083,1134,674,374,high_turnover,high_growth
2008,1,Construction,7476,145,383,420,146,256,medium_turnover,low_growth
2008,1,Education and health services,18978,748,574,524,316,175,high_turnover,high_growth
2008,1,Financial activities,8277,395,251,272,172,85,low_turnover,medium_growth
2008,1,Government,22388,401,309,305,149,104,low_turnover,medium_growth
2008,1,Information,3025,83,82,79,48,25,low_turnover,low_growth
2008,1,Leisure and hospitality,13542,574,848,880,588,251,high_turnover,medium_growth
2008,1,Manufacturing,13725,288,333,367,191,149,medium_turnover,low_growth
2008,1,Mining and logging,746,15,38,30,17,9,low_turnover,low_growth
2008,1,Other services,5522,187,180,175,113,60,low_turnover,low_growth
2008,1,Professional and business services,18094,988,1016,1022,460,496,high_turnover,high_growth
2008,1,Retail trade,15568.5,450,749,780,487,246,high_turnover,high_growth
2008,1,Total private,116015,4202,4762,4889,2703,1906,high_turnover,high_growth
2008,1,"Trade, transportation, and utilities",26630,779,1058,1120,652,400,high_turnover,high_growth
2008,2,Construction,7453,121,384,403,158,233,medium_turnover,low_growth
2008,2,Education and health services,19018,802,571,531,308,179,high_turnover,high_growth
2008,2,Financial activities,8268,233,236,247,141,78,low_turnover,low_growth
2008,2,Government,22417,427,322,290,149,88,low_turnover,medium_growth
2008,2,Information,3019,62,67,74,47,22,low_turnover,low_growth
2008,2,Leisure and hospitality,13543,552,920,936,560,363,high_turnover,medium_growth
2008,2,Manufacturing,13696,263,318,361,189,146,medium_turnover,low_growth
2008,2,Mining and logging,748,15,32,33,15,15,low_turnover,low_growth
2008,2,Other services,5533,135,186,181,105,69,low_turnover,low_growth
2008,2,Professional and business services,18046,967,975,1045,585,402,high_turnover,high_growth
2008,2,Retail trade,15527.5,390,748,761,429,269,high_turnover,high_growth
2008,2,Total private,115907,3806,4755,4894,2717,1902,high_turnover,high_growth
2008,2,"Trade, transportation, and utilities",26583,654,1065,1084,609,395,high_turnover,high_growth
2008,3,Construction,7406,108,396,423,128,275,medium_turnover,low_growth
2008,3,Education and health services,19068,789,568,521,316,168,medium_turnover,high_growth
2008,3,Financial activities,8267,251,219,226,127,80,low_turnover,low_growth
2008,3,Government,22443,434,332,294,139,104,low_turnover,medium_growth
2008,3,Information,3021,80,70,74,35,35,low_turnover,low_growth
2008,3,Leisure and hospitality,13531,583,844,837,554,264,high_turnover,medium_growth
2008,3,Manufacturing,13659,245,317,362,186,136,medium_turnover,low_growth
2008,3,Mining and logging,755,13,30,24,13,8,low_turnover,low_growth
2008,3,Other services,5539,143,192,188,108,75,low_turnover,low_growth
2008,3,Professional and business services,18005,920,922,934,467,395,high_turnover,high_growth
2008,3,Retail trade,15534.5,409,733,731,414,252,high_turnover,high_growth
2008,3,Total private,115832,3772,4592,4616,2514,1802,high_turnover,high_growth
2008,3,"Trade, transportation, and utilities",26581,641,1035,1028,579,366,high_turnover,high_growth
2008,4,Construction,7327,122,399,475,161,277,medium_turnover,low_growth
2008,4,Education and health services,19126,723,576,520,335,142,medium_turnover,high_growth
2008,4,Financial activities,8256,221,244,265,135,105,low_turnover,low_growth
2008,4,Government,22450,431,303,304,147,106,low_turnover,medium_growth
2008,4,Information,3012,94,67,75,38,28,low_turnover,low_growth
2008,4,Leisure and hospitality,13511,549,848,847,548,269,high_turnover,medium_growth
2008,4,Manufacturing,13599,290,347,407,184,196,medium_turnover,low_growth
2008,4,Mining and logging,755,17,32,29,14,11,low_turnover,low_growth
2008,4,Other services,5540,185,196,191,119,59,low_turnover,low_growth
2008,4,Professional and business services,17996,838,909,973,526,401,high_turnover,high_growth
2008,4,Retail trade,15433.6,427,714,779,470,228,high_turnover,high_growth
2008,4,Total private,115585,3693,4645,4878,2693,1852,high_turnover,high_growth
2008,4,"Trade, transportation, and utilities",26463,653,1025,1095,633,363,high_turnover,high_growth
2008,5,Construction,7274,189,364,407,134,257,medium_turnover,low_growth
2008,5,Education and health services,19166,738,549,492,261,191,high_turnover,high_growth
2008,5,Financial activities,8248,212,196,218,124,77,low_turnover,low_growth
2008,5,Government,22483,450,321,284,136,102,low_turnover,medium_growth
2008,5,Information,3008,76,60,61,37,19,low_turnover,low_growth
2008,5,Leisure and hospitality,13498,555,907,890,579,280,high_turnover,medium_growth
2008,5,Manufacturing,13564,285,321,359,162,175,medium_turnover,low_growth
2008,5,Mining and logging,761,15,30,24,15,8,low_turnover,low_growth
2008,5,Other services,5536,190,219,226,116,108,low_turnover,low_growth
2008,5,Professional and business services,17936,821,802,862,440,374,high_turnover,high_growth
2008,5,Retail trade,15379.2,450,643,718,436,244,high_turnover,high_growth
2008,5,Total private,115375,3787,4371,4556,2473,1846,high_turnover,high_growth
2008,5,"Trade, transportation, and utilities",26384,707,925,1017,605,358,high_turnover,high_growth
2008,6,Construction,7213,145,379,450,137,295,medium_turnover,low_growth
2008,6,Education and health services,19224,758,538,486,283,174,high_turnover,high_growth
2008,6,Financial activities,8236,178,216,209,115,83,low_turnover,low_growth
2008,6,Government,22517,441,331,283,135,100,low_turnover,medium_growth
2008,6,Information,3001,95,69,76,33,37,low_turnover,low_growth
2008,6,Leisure and hospitality,13482,471,802,831,547,254,high_turnover,medium_growth
2008,6,Manufacturing,13504,245,313,384,164,197,medium_turnover,low_growth
2008,6,Mining and logging,766,16,37,30,17,12,low_turnover,low_growth
2008,6,Other services,5525,156,168,175,117,54,low_turnover,low_growth
2008,6,Professional and business services,17896,736,986,1002,500,450,high_turnover,high_growth
2008,6,Retail trade,15342.8,376,741,796,399,349,high_turnover,medium_growth
2008,6,Total private,115170,3408,4562,4760,2462,2053,high_turnover,high_growth
2008,6,"Trade, transportation, and utilities",26323,608,1056,1115,548,497,high_turnover,high_growth
2008,7,Construction,7160,132,391,462,192,263,high_turnover,low_growth
2008,7,Education and health services,19275,764,552,500,293,176,high_turnover,high_growth
2008,7,Financial activities,8219,206,208,232,104,106,low_turnover,low_growth
2008,7,Government,22568,409,304,263,128,90,low_turnover,medium_growth
2008,7,Information,2987,70,49,61,34,18,low_turnover,low_growth
2008,7,Leisure and hospitality,13463,440,807,833,528,272,high_turnover,medium_growth
2008,7,Manufacturing,13430,260,255,324,135,164,low_turnover,low_growth
2008,7,Mining and logging,770,31,31,27,13,12,low_turnover,low_growth
2008,7,Other services,5521,186,185,190,93,94,low_turnover,low_growth
2008,7,Professional and business services,17835,665,847,899,422,422,high_turnover,high_growth
2008,7,Retail trade,15307.4,398,719,762,400,323,high_turnover,high_growth
2008,7,Total private,114923,3391,4332,4606,2366,1986,high_turnover,high_growth
2008,7,"Trade, transportation, and utilities",26263,636,1007,1079,552,458,high_turnover,high_growth
2008,8,Construction,7114,88,403,450,162,272,medium_turnover,medium_growth
2008,8,Education and health services,19337,707,540,506,283,173,high_turnover,high_growth
2008,8,Financial activities,8205,203,212,227,104,101,low_turnover,low_growth
2008,8,Government,22567,391,292,300,149,102,low_turnover,medium_growth
2008,8,Information,2973,77,47,62,40,20,low_turnover,low_growth
2008,8,Leisure and hospitality,13431,431,838,877,504,351,high_turnover,medium_growth
2008,8,Manufacturing,13358,259,283,336,139,174,medium_turnover,low_growth
2008,8,Mining and logging,778,21,34,24,14,8,low_turnover,low_growth
2008,8,Other services,5513,208,185,187,100,84,low_turnover,low_growth
2008,8,Professional and business services,17771,659,849,938,384,454,high_turnover,high_growth
2008,8,Retail trade,15249,441,701,775,438,285,high_turnover,high_growth
2008,8,Total private,114646,3318,4390,4714,2304,2083,high_turnover,high_growth
2008,8,"Trade, transportation, and utilities",26166,667,1000,1107,574,444,high_turnover,high_growth
2008,9,Construction,7044,115,333,400,120,269,medium_turnover,low_growth
2008,9,Education and health services,19343,606,509,479,286,158,medium_turnover,high_growth
2008,9,Financial activities,8172,200,220,254,132,96,low_turnover,low_growth
2008,9,Government,22537,383,281,288,137,99,low_turnover,medium_growth
2008,9,Information,2961,59,65,76,31,40,low_turnover,low_growth
2008,9,Leisure and hospitality,13379,410,795,845,520,304,high_turnover,medium_growth
2008,9,Manufacturing,13275,220,303,381,145,207,medium_turnover,low_growth
2008,9,Mining and logging,782,13,30,27,15,8,low_turnover,low_growth
2008,9,Other services,5512,122,174,178,99,62,low_turnover,low_growth
2008,9,Professional and business services,17700,631,857,922,424,440,high_turnover,high_growth
2008,9,Retail trade,15178.6,273,655,725,420,261,high_turnover,medium_growth
2008,9,Total private,114216,2856,4217,4613,2340,1988,high_turnover,high_growth
2008,9,"Trade, transportation, and utilities",26048,482,931,1051,568,404,high_turnover,high_growth
2008,10,Construction,6967,71,396,466,113,332,medium_turnover,low_growth
2008,10,Education and health services,19363,670,542,509,291,169,medium_turnover,high_growth
2008,10,Financial activities,8139,144,166,208,111,71,low_turnover,low_growth
2008,10,Government,22549,381,300,300,130,112,low_turnover,medium_growth
2008,10,Information,2950,74,80,91,35,52,low_turnover,low_growth
2008,10,Leisure and hospitality,13352,409,773,795,494,277,high_turnover,medium_growth
2008,10,Manufacturing,13147,246,303,399,143,219,medium_turnover,low_growth
2008,10,Mining and logging,781,13,32,35,22,12,low_turnover,low_growth
2008,10,Other services,5516,167,181,174,87,80,low_turnover,low_growth
2008,10,Professional and business services,17590,577,831,935,397,468,high_turnover,high_growth
2008,10,Retail trade,15100.8,455,658,732,375,311,high_turnover,high_growth
2008,10,Total private,113723,3022,4248,4676,2222,2141,high_turnover,high_growth
2008,10,"Trade, transportation, and utilities",25918,651,944,1065,530,460,high_turnover,high_growth
2008,11,Construction,6813,52,357,494,104,369,medium_turnover,low_growth
2008,11,Education and health services,19401,669,508,455,253,155,medium_turnover,high_growth
2008,11,Financial activities,8102,193,207,229,92,94,low_turnover,low_growth
2008,11,Government,22560,373,274,274,117,112,low_turnover,medium_growth
2008,11,Information,2932,61,57,78,28,43,low_turnover,low_growth
2008,11,Leisure and hospitality,13300,349,706,742,452,269,high_turnover,medium_growth
2008,11,Manufacturing,13034,162,243,368,123,221,medium_turnover,low_growth
2008,11,Mining and logging,776,12,27,30,14,16,low_turnover,low_growth
2008,11,Other services,5476,178,107,158,84,65,low_turnover,low_growth
